0.0032348213151949332,-1.7752110870466922,0.0114851901675353,-0.009994874060716275
0.005396351148103221,-1.7689870861676467,0.0016046179543693121,-0.9413349441341241
0.001644315448188422,-1.9597723199781445,0.0018628021001146618,-0.7458585018297877
0.0006942231454507732,-2.3489395009211735,0.001999058488980062,-0.7887505858863104
0.0004208824195239191,2.844151767376843,0.0022757369495318043,-0.8608653704256826
0.0005897793891926462,2.472336718154694,0.0027349912629049556,-0.9697989777385218
0.0007333282276705471,2.3196687976451726,0.003428125035640366,-1.086242724834434
0.0008692642406214254,2.610769829163145,0.00422508491162787,-1.2093526728220196
0.0011745095873825797,2.9222702555207944,0.005275175735070974,-1.3351634997332407
0.0017113668538644197,3.1264250638057867,0.00659186990305145,-1.4586712437537037
0.00244737984947934,-3.04603234684979,0.008039916117906862,-1.5756641853537947
0.0034360149888883937,-3.004542027587116,0.009586262469921577,-1.6921437006858469
0.004358937577337047,-3.010525141283651,0.011356670918839589,-1.8024713363207887
0.005540828514292242,-3.040795303011555,0.013398199295052003,-1.9199188438961523
0.006787172563861451,-3.092372746320038,0.015482184514551172,-2.0391085959285506
0.008085246002269297,3.1258943726434483,0.017847935499474017,-2.167655225321812
0.00955479734911501,3.0437185098691564,0.02076363343452501,-2.3140194670002243
0.010882864636681217,2.9550355747627393,0.02384570020885881,-2.4628425619029723
0.012285063916422683,2.8325710203366765,0.02735249502166154,-2.6496205204712187
0.013230826410632737,2.67875141892998,0.031024687459857384,-2.86944522487421
0.014062854413085463,2.497357889130468,0.03571427655509448,-3.109217521462806
0.0151403787731511,2.2962742238032687,0.04175841820087424,2.9090735873762363
0.016321759032160748,2.098295335486188,0.048326767383279845,2.6352485376185344
0.017146338675546123,1.9254570797871196,0.054692403378184686,2.357178116652019
0.016457734855306768,1.8688581384671457,0.05850138901510148,2.0681542215914517
0.015058154335021468,1.902353305044895,0.054809879776983816,1.8002782028850988
0.013990686614679192,2.154981884891969,0.04721524202108355,1.5183232412870455
0.03990312577788323,2.1930811204980447,0.050658634319928675,1.2243232417242502
0.029480666279161065,2.8076473132384985,0.019401194150383366,-0.6400828888736795
1.2538766861502617e-10,2.897239080264169,1.2331316177002284e-10,-0.48869743239860947
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
